index	STRING_id
1166	4932.YDR248C
1167	4932.YDR249C
1168	4932.YDR250C
1169	4932.YDR251W
1170	4932.YDR252W
1171	4932.YDR253C
1172	4932.YDR254W
1173	4932.YDR255C
1174	4932.YDR256C
1175	4932.YDR257C
1176	4932.YDR258C
1177	4932.YDR259C
1178	4932.YDR260C
1179	4932.YDR261C
1180	4932.YDR262W
1181	4932.YDR263C
1182	4932.YDR264C
1183	4932.YDR265W
1184	4932.YDR266C
1185	4932.YDR267C
1186	4932.YDR268W
1187	4932.YDR270W
1188	4932.YDR271C
1189	4932.YDR272W
1190	4932.YDR273W
1191	4932.YDR274C
1192	4932.YDR275W
1193	4932.YDR276C
1194	4932.YDR277C
1195	4932.YDR279W
1196	4932.YDR280W
1197	4932.YDR281C
1198	4932.YDR282C
1199	4932.YDR283C
1200	4932.YDR284C
1201	4932.YDR285W
1202	4932.YDR286C
1203	4932.YDR287W
1204	4932.YDR288W
1205	4932.YDR289C
1206	4932.YDR290W
1207	4932.YDR291W
1208	4932.YDR292C
1209	4932.YDR293C
1210	4932.YDR294C
1211	4932.YDR295C
1212	4932.YDR296W
1213	4932.YDR297W
1214	4932.YDR298C
1215	4932.YDR299W
1216	4932.YDR300C
1217	4932.YDR301W
1218	4932.YDR302W
1219	4932.YDR303C
1220	4932.YDR304C
1221	4932.YDR305C
1222	4932.YDR306C
1223	4932.YDR307W
1224	4932.YDR308C
1225	4932.YDR309C
1226	4932.YDR310C
1227	4932.YDR311W
1228	4932.YDR312W
1229	4932.YDR313C
1230	4932.YDR314C
1231	4932.YDR315C
1232	4932.YDR316W
1233	4932.YDR317W
1234	4932.YDR318W
1235	4932.YDR319C
