index	STRING_id
848	7955.ENSDARP00000012139
849	7955.ENSDARP00000012146
850	7955.ENSDARP00000012147
851	7955.ENSDARP00000012152
852	7955.ENSDARP00000012186
853	7955.ENSDARP00000012201
854	7955.ENSDARP00000012226
855	7955.ENSDARP00000012229
856	7955.ENSDARP00000012233
857	7955.ENSDARP00000012236
858	7955.ENSDARP00000012238
859	7955.ENSDARP00000012241
860	7955.ENSDARP00000012269
861	7955.ENSDARP00000012295
862	7955.ENSDARP00000012323
863	7955.ENSDARP00000012342
864	7955.ENSDARP00000012354
865	7955.ENSDARP00000012359
866	7955.ENSDARP00000012374
867	7955.ENSDARP00000012382
868	7955.ENSDARP00000012386
869	7955.ENSDARP00000012407
870	7955.ENSDARP00000012411
